Year,Month,avg_PM25,avg_PM10,avg_NO2,avg_SO2,avg_CO,avg_O3,avg_AQI,max_AQI,std_PM25,Day,Night,Season_Post-Monsoon,Season_Summer,Season_Winter,avg_AQI_lag1,avg_AQI_lag2,avg_AQI_lag3,avg_PM25_lag1,avg_PM25_lag2,avg_PM25_lag3,avg_PM10_lag1,avg_PM10_lag2,avg_PM10_lag3,avg_NO2_lag1,avg_NO2_lag2,avg_NO2_lag3,Day_lag1,Day_lag2,Day_lag3,Night_lag1,Night_lag2,Night_lag3,avg_AQI_roll3,avg_AQI_roll6,avg_PM25_roll3,avg_PM25_roll6,Day_roll3,Day_roll6,City_encoded
2016,4,35.50709401709402,115.98914529914528,23.13547008547009,3.9338461538461535,2.746495726495726,36.65025641025641,120.76068376068376,422.0,9.64103711510736,66.0,61.0,False,True,False,120.76068376068376,120.76068376068376,120.76068376068376,35.50709401709402,35.50709401709402,35.50709401709402,115.98914529914528,115.98914529914528,115.98914529914528,23.13547008547009,23.13547008547009,23.13547008547009,59.0,72.0,56.0,55.0,63.0,55.0,120.76068376068376,120.76068376068376,35.50709401709402,35.50709401709402,65.66666666666667,62.833333333333336,0
2016,4,35.50709401709402,115.98914529914528,23.13547008547009,3.9338461538461535,2.746495726495726,36.65025641025641,120.76068376068376,422.0,9.64103711510736,68.0,60.0,False,True,False,120.76068376068376,120.76068376068376,120.76068376068376,35.50709401709402,35.50709401709402,35.50709401709402,115.98914529914528,115.98914529914528,115.98914529914528,23.13547008547009,23.13547008547009,23.13547008547009,66.0,59.0,72.0,61.0,55.0,63.0,120.76068376068376,120.76068376068376,35.50709401709402,35.50709401709402,64.33333333333333,64.5,0
2016,4,35.50709401709402,115.98914529914528,23.13547008547009,3.9338461538461535,2.746495726495726,36.65025641025641,120.76068376068376,422.0,9.64103711510736,62.0,56.0,False,True,False,120.76068376068376,120.76068376068376,120.76068376068376,35.50709401709402,35.50709401709402,35.50709401709402,115.98914529914528,115.98914529914528,115.98914529914528,23.13547008547009,23.13547008547009,23.13547008547009,68.0,66.0,59.0,60.0,61.0,55.0,120.76068376068376,120.76068376068376,35.50709401709402,35.50709401709402,65.33333333333333,63.833333333333336,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,61.0,55.0,False,True,False,120.76068376068376,120.76068376068376,120.76068376068376,35.50709401709402,35.50709401709402,35.50709401709402,115.98914529914528,115.98914529914528,115.98914529914528,23.13547008547009,23.13547008547009,23.13547008547009,62.0,68.0,66.0,56.0,60.0,61.0,105.36371165440933,113.06219770754655,34.74104717418671,35.12407059564036,63.666666666666664,64.66666666666667,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,67.0,61.0,False,True,False,74.56976744186046,120.76068376068376,120.76068376068376,33.20895348837209,35.50709401709402,35.50709401709402,64.77372093023256,115.98914529914528,115.98914529914528,20.884186046511623,23.13547008547009,23.13547008547009,61.0,62.0,68.0,55.0,56.0,60.0,89.9667395481349,105.36371165440933,33.9750003312794,34.74104717418671,63.333333333333336,63.833333333333336,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,58.0,53.0,False,True,False,74.56976744186046,74.56976744186046,120.76068376068376,33.20895348837209,33.20895348837209,35.50709401709402,64.77372093023256,64.77372093023256,115.98914529914528,20.884186046511623,20.884186046511623,23.13547008547009,67.0,61.0,62.0,61.0,55.0,56.0,74.56976744186046,97.6652256012721,33.20895348837209,34.358023752733054,62.0,63.666666666666664,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,66.0,59.0,False,True,False,74.56976744186046,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,33.20895348837209,64.77372093023256,64.77372093023256,64.77372093023256,20.884186046511623,20.884186046511623,20.884186046511623,58.0,67.0,61.0,53.0,61.0,55.0,74.56976744186046,89.96673954813491,33.20895348837209,33.9750003312794,63.666666666666664,63.666666666666664,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,56.0,55.0,False,True,False,74.56976744186046,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,33.20895348837209,64.77372093023256,64.77372093023256,64.77372093023256,20.884186046511623,20.884186046511623,20.884186046511623,66.0,58.0,67.0,59.0,53.0,61.0,74.56976744186046,82.26825349499768,33.20895348837209,33.59197690982574,60.0,61.666666666666664,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,72.0,65.0,False,True,False,74.56976744186046,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,33.20895348837209,64.77372093023256,64.77372093023256,64.77372093023256,20.884186046511623,20.884186046511623,20.884186046511623,56.0,66.0,58.0,55.0,59.0,53.0,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,64.66666666666667,63.333333333333336,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,60.0,55.0,False,True,False,74.56976744186046,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,33.20895348837209,64.77372093023256,64.77372093023256,64.77372093023256,20.884186046511623,20.884186046511623,20.884186046511623,72.0,56.0,66.0,65.0,55.0,59.0,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,62.666666666666664,63.166666666666664,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,70.0,65.0,False,True,False,74.56976744186046,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,33.20895348837209,64.77372093023256,64.77372093023256,64.77372093023256,20.884186046511623,20.884186046511623,20.884186046511623,60.0,72.0,56.0,55.0,65.0,55.0,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,67.33333333333333,63.666666666666664,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,69.0,83.0,False,True,False,74.56976744186046,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,33.20895348837209,64.77372093023256,64.77372093023256,64.77372093023256,20.884186046511623,20.884186046511623,20.884186046511623,70.0,60.0,72.0,65.0,55.0,65.0,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,66.33333333333333,65.5,0
2016,5,33.20895348837209,64.77372093023256,20.884186046511623,4.05953488372093,1.237093023255814,34.75046511627907,74.56976744186046,214.0,16.8329350856531,63.0,58.0,False,True,False,74.56976744186046,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,33.20895348837209,64.77372093023256,64.77372093023256,64.77372093023256,20.884186046511623,20.884186046511623,20.884186046511623,69.0,70.0,60.0,83.0,65.0,55.0,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,67.33333333333333,65.0,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,64.0,55.0,False,False,False,74.56976744186046,74.56976744186046,74.56976744186046,33.20895348837209,33.20895348837209,33.20895348837209,64.77372093023256,64.77372093023256,64.77372093023256,20.884186046511623,20.884186046511623,20.884186046511623,63.0,69.0,70.0,58.0,83.0,65.0,83.22327930467465,78.89652337326756,32.85283767911675,33.03089558374442,65.33333333333333,66.33333333333333,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,69.0,63.0,False,False,False,100.53030303030305,74.56976744186046,74.56976744186046,32.14060606060606,33.20895348837209,33.20895348837209,58.874848484848485,64.77372093023256,64.77372093023256,19.725454545454543,20.884186046511623,20.884186046511623,64.0,63.0,69.0,55.0,58.0,83.0,91.87679116748886,83.22327930467466,32.4967218698614,32.852837679116746,65.33333333333333,65.83333333333333,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,57.0,50.0,False,False,False,100.53030303030305,100.53030303030305,74.56976744186046,32.14060606060606,32.14060606060606,33.20895348837209,58.874848484848485,58.874848484848485,64.77372093023256,19.725454545454543,19.725454545454543,20.884186046511623,69.0,64.0,63.0,63.0,55.0,58.0,100.53030303030305,87.55003523608174,32.14060606060606,32.674779774489075,63.333333333333336,65.33333333333333,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,63.0,60.0,False,False,False,100.53030303030305,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,32.14060606060606,58.874848484848485,58.874848484848485,58.874848484848485,19.725454545454543,19.725454545454543,19.725454545454543,57.0,69.0,64.0,50.0,63.0,55.0,100.53030303030305,91.87679116748886,32.14060606060606,32.4967218698614,63.0,64.16666666666667,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,56.0,55.0,False,False,False,100.53030303030305,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,32.14060606060606,58.874848484848485,58.874848484848485,58.874848484848485,19.725454545454543,19.725454545454543,19.725454545454543,63.0,57.0,69.0,60.0,50.0,63.0,100.53030303030305,96.20354709889595,32.14060606060606,32.31866396523373,58.666666666666664,62.0,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,73.0,65.0,False,False,False,100.53030303030305,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,32.14060606060606,58.874848484848485,58.874848484848485,58.874848484848485,19.725454545454543,19.725454545454543,19.725454545454543,56.0,63.0,57.0,55.0,60.0,50.0,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,64.0,63.666666666666664,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,61.0,56.0,False,False,False,100.53030303030305,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,32.14060606060606,58.874848484848485,58.874848484848485,58.874848484848485,19.725454545454543,19.725454545454543,19.725454545454543,73.0,56.0,63.0,65.0,55.0,60.0,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,63.333333333333336,63.166666666666664,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,68.0,63.0,False,False,False,100.53030303030305,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,32.14060606060606,58.874848484848485,58.874848484848485,58.874848484848485,19.725454545454543,19.725454545454543,19.725454545454543,61.0,73.0,56.0,56.0,65.0,55.0,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,67.33333333333333,63.0,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,62.0,57.0,False,False,False,100.53030303030305,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,32.14060606060606,58.874848484848485,58.874848484848485,58.874848484848485,19.725454545454543,19.725454545454543,19.725454545454543,68.0,61.0,73.0,63.0,56.0,65.0,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,63.666666666666664,63.833333333333336,0
2016,6,32.14060606060606,58.874848484848485,19.725454545454543,3.027121212121212,6.08060606060606,30.84,100.53030303030305,461.0,37.76650130956666,66.0,60.0,False,False,False,100.53030303030305,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,32.14060606060606,58.874848484848485,58.874848484848485,58.874848484848485,19.725454545454543,19.725454545454543,19.725454545454543,62.0,68.0,61.0,57.0,63.0,56.0,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,65.33333333333333,64.33333333333333,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,64.0,58.0,False,False,False,100.53030303030305,100.53030303030305,100.53030303030305,32.14060606060606,32.14060606060606,32.14060606060606,58.874848484848485,58.874848484848485,58.874848484848485,19.725454545454543,19.725454545454543,19.725454545454543,66.0,62.0,68.0,60.0,57.0,63.0,97.99488556450582,99.26259429740445,31.420952563610793,31.78077931210842,64.0,65.66666666666667,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,68.0,63.0,False,False,False,92.9240506329114,100.53030303030305,100.53030303030305,29.98164556962025,32.14060606060606,32.14060606060606,62.61772151898735,58.874848484848485,58.874848484848485,18.428860759493677,19.725454545454543,19.725454545454543,64.0,66.0,62.0,58.0,60.0,57.0,95.45946809870861,97.99488556450582,30.70129906661552,31.420952563610793,66.0,64.83333333333333,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,59.0,50.0,False,False,False,92.9240506329114,92.9240506329114,100.53030303030305,29.98164556962025,29.98164556962025,32.14060606060606,62.61772151898735,62.61772151898735,58.874848484848485,18.428860759493677,18.428860759493677,19.725454545454543,68.0,64.0,66.0,63.0,58.0,60.0,92.9240506329114,96.72717683160722,29.98164556962025,31.061125815113154,63.666666666666664,64.5,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,64.0,64.0,False,False,False,92.9240506329114,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,29.98164556962025,62.61772151898735,62.61772151898735,62.61772151898735,18.428860759493677,18.428860759493677,18.428860759493677,59.0,68.0,64.0,50.0,63.0,58.0,92.9240506329114,95.45946809870861,29.98164556962025,30.70129906661552,63.666666666666664,63.833333333333336,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,56.0,54.0,False,False,False,92.9240506329114,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,29.98164556962025,62.61772151898735,62.61772151898735,62.61772151898735,18.428860759493677,18.428860759493677,18.428860759493677,64.0,59.0,68.0,64.0,50.0,63.0,92.9240506329114,94.19175936581001,29.98164556962025,30.34147231811789,59.666666666666664,62.833333333333336,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,73.0,65.0,False,False,False,92.9240506329114,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,29.98164556962025,62.61772151898735,62.61772151898735,62.61772151898735,18.428860759493677,18.428860759493677,18.428860759493677,56.0,64.0,59.0,54.0,64.0,50.0,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,64.33333333333333,64.0,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,60.0,56.0,False,False,False,92.9240506329114,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,29.98164556962025,62.61772151898735,62.61772151898735,62.61772151898735,18.428860759493677,18.428860759493677,18.428860759493677,73.0,56.0,64.0,65.0,54.0,64.0,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,63.0,63.333333333333336,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,68.0,63.0,False,False,False,92.9240506329114,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,29.98164556962025,62.61772151898735,62.61772151898735,62.61772151898735,18.428860759493677,18.428860759493677,18.428860759493677,60.0,73.0,56.0,56.0,65.0,54.0,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,67.0,63.333333333333336,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,63.0,58.0,False,False,False,92.9240506329114,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,29.98164556962025,62.61772151898735,62.61772151898735,62.61772151898735,18.428860759493677,18.428860759493677,18.428860759493677,68.0,60.0,73.0,63.0,56.0,65.0,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,63.666666666666664,64.0,0
2016,7,29.98164556962025,62.61772151898735,18.428860759493677,2.5136708860759494,3.8993670886075953,31.32607594936709,92.9240506329114,464.0,22.45556041187194,66.0,61.0,False,False,False,92.9240506329114,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,29.98164556962025,62.61772151898735,62.61772151898735,62.61772151898735,18.428860759493677,18.428860759493677,18.428860759493677,63.0,68.0,60.0,58.0,63.0,56.0,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,65.66666666666667,64.33333333333333,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,66.0,61.0,False,False,False,92.9240506329114,92.9240506329114,92.9240506329114,29.98164556962025,29.98164556962025,29.98164556962025,62.61772151898735,62.61772151898735,62.61772151898735,18.428860759493677,18.428860759493677,18.428860759493677,66.0,63.0,68.0,61.0,58.0,63.0,86.56679133103184,89.74542098197162,32.051627349443805,31.016636459532027,65.0,66.0,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,69.0,63.0,False,False,False,73.85227272727273,92.9240506329114,92.9240506329114,36.19159090909091,29.98164556962025,29.98164556962025,67.39170454545454,62.61772151898735,62.61772151898735,19.20784090909091,18.428860759493677,18.428860759493677,66.0,66.0,63.0,61.0,61.0,58.0,80.20953202915229,86.56679133103184,34.12160912926736,32.051627349443805,67.0,65.33333333333333,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,59.0,58.0,False,False,False,73.85227272727273,73.85227272727273,92.9240506329114,36.19159090909091,36.19159090909091,29.98164556962025,67.39170454545454,67.39170454545454,62.61772151898735,19.20784090909091,19.20784090909091,18.428860759493677,69.0,66.0,66.0,63.0,61.0,61.0,73.85227272727273,83.38816168009207,36.19159090909091,33.08661823935558,64.66666666666667,65.16666666666667,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,65.0,64.0,False,False,False,73.85227272727273,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,36.19159090909091,67.39170454545454,67.39170454545454,67.39170454545454,19.20784090909091,19.20784090909091,19.20784090909091,59.0,69.0,66.0,58.0,63.0,61.0,73.85227272727273,80.20953202915229,36.19159090909091,34.12160912926736,64.33333333333333,64.66666666666667,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,57.0,55.0,False,False,False,73.85227272727273,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,36.19159090909091,67.39170454545454,67.39170454545454,67.39170454545454,19.20784090909091,19.20784090909091,19.20784090909091,65.0,59.0,69.0,64.0,58.0,63.0,73.85227272727273,77.0309023782125,36.19159090909091,35.15660001917914,60.333333333333336,63.666666666666664,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,73.0,65.0,False,False,False,73.85227272727273,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,36.19159090909091,67.39170454545454,67.39170454545454,67.39170454545454,19.20784090909091,19.20784090909091,19.20784090909091,57.0,65.0,59.0,55.0,64.0,58.0,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,65.0,64.83333333333333,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,61.0,56.0,False,False,False,73.85227272727273,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,36.19159090909091,67.39170454545454,67.39170454545454,67.39170454545454,19.20784090909091,19.20784090909091,19.20784090909091,73.0,57.0,65.0,65.0,55.0,64.0,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,63.666666666666664,64.0,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,67.0,63.0,False,False,False,73.85227272727273,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,36.19159090909091,67.39170454545454,67.39170454545454,67.39170454545454,19.20784090909091,19.20784090909091,19.20784090909091,61.0,73.0,57.0,56.0,65.0,55.0,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,67.0,63.666666666666664,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,63.0,58.0,False,False,False,73.85227272727273,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,36.19159090909091,67.39170454545454,67.39170454545454,67.39170454545454,19.20784090909091,19.20784090909091,19.20784090909091,67.0,61.0,73.0,63.0,56.0,65.0,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,63.666666666666664,64.33333333333333,0
2016,8,36.19159090909091,67.39170454545454,19.20784090909091,3.2553409090909087,3.205454545454545,28.925795454545455,73.85227272727273,239.0,34.7146541280915,66.0,61.0,False,False,False,73.85227272727273,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,36.19159090909091,67.39170454545454,67.39170454545454,67.39170454545454,19.20784090909091,19.20784090909091,19.20784090909091,63.0,67.0,61.0,58.0,63.0,56.0,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,65.33333333333333,64.5,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,66.0,57.0,False,False,False,73.85227272727273,73.85227272727273,73.85227272727273,36.19159090909091,36.19159090909091,36.19159090909091,67.39170454545454,67.39170454545454,67.39170454545454,19.20784090909091,19.20784090909091,19.20784090909091,66.0,63.0,67.0,61.0,58.0,63.0,75.14393939393939,74.49810606060608,35.536136363636366,35.86386363636364,65.0,66.0,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,68.0,62.0,False,False,False,77.72727272727273,73.85227272727273,73.85227272727273,34.225227272727274,36.19159090909091,36.19159090909091,72.4171590909091,67.39170454545454,67.39170454545454,26.280454545454543,19.20784090909091,19.20784090909091,66.0,66.0,63.0,57.0,61.0,58.0,76.43560606060606,75.14393939393939,34.88068181818182,35.536136363636366,66.66666666666667,65.16666666666667,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,55.0,59.0,False,False,False,77.72727272727273,77.72727272727273,73.85227272727273,34.225227272727274,34.225227272727274,36.19159090909091,72.4171590909091,72.4171590909091,67.39170454545454,26.280454545454543,26.280454545454543,19.20784090909091,68.0,66.0,66.0,62.0,57.0,61.0,77.72727272727273,75.78977272727273,34.225227272727274,35.20840909090909,63.0,64.16666666666667,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,63.0,63.0,False,False,False,77.72727272727273,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,34.225227272727274,72.4171590909091,72.4171590909091,72.4171590909091,26.280454545454543,26.280454545454543,26.280454545454543,55.0,68.0,66.0,59.0,62.0,57.0,77.72727272727273,76.43560606060606,34.225227272727274,34.88068181818182,62.0,63.5,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,57.0,63.0,False,False,False,77.72727272727273,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,34.225227272727274,72.4171590909091,72.4171590909091,72.4171590909091,26.280454545454543,26.280454545454543,26.280454545454543,63.0,55.0,68.0,63.0,59.0,62.0,77.72727272727273,77.0814393939394,34.225227272727274,34.55295454545455,58.333333333333336,62.5,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,72.0,64.0,False,False,False,77.72727272727273,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,34.225227272727274,72.4171590909091,72.4171590909091,72.4171590909091,26.280454545454543,26.280454545454543,26.280454545454543,57.0,63.0,55.0,63.0,63.0,59.0,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,64.0,63.5,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,60.0,56.0,False,False,False,77.72727272727273,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,34.225227272727274,72.4171590909091,72.4171590909091,72.4171590909091,26.280454545454543,26.280454545454543,26.280454545454543,72.0,57.0,63.0,64.0,63.0,63.0,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,63.0,62.5,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,67.0,62.0,False,False,False,77.72727272727273,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,34.225227272727274,72.4171590909091,72.4171590909091,72.4171590909091,26.280454545454543,26.280454545454543,26.280454545454543,60.0,72.0,57.0,56.0,64.0,63.0,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,66.33333333333333,62.333333333333336,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,62.0,55.0,False,False,False,77.72727272727273,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,34.225227272727274,72.4171590909091,72.4171590909091,72.4171590909091,26.280454545454543,26.280454545454543,26.280454545454543,67.0,60.0,72.0,62.0,56.0,64.0,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,63.0,63.5,0
2016,9,34.225227272727274,72.4171590909091,26.280454545454543,4.064431818181818,1.3585227272727272,27.94909090909091,77.72727272727273,236.0,25.12127691759999,63.0,58.0,False,False,False,77.72727272727273,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,34.225227272727274,72.4171590909091,72.4171590909091,72.4171590909091,26.280454545454543,26.280454545454543,26.280454545454543,62.0,67.0,60.0,55.0,62.0,56.0,77.72727272727273,77.72727272727273,34.225227272727274,34.225227272727274,64.0,63.5,0
