Year,Month,City_encoded,avg_PM25,avg_PM10,avg_NO2,avg_SO2,avg_CO,avg_O3,avg_AQI_lag1,avg_AQI_lag2,avg_AQI_lag3,avg_PM25_lag1,avg_PM25_lag2,avg_PM25_lag3,avg_PM10_lag1,avg_PM10_lag2,avg_AQI_roll3,avg_AQI_roll6,avg_PM25_roll3,avg_PM25_roll6,avg_AQI
2015,6,0,18.3425,73.44,14.384333333333334,6.658,4.972,25.706000000000003,107.08333333333331,107.08333333333331,107.08333333333331,18.3425,18.3425,18.3425,73.44,73.44,107.08333333333331,105.4695340501792,18.3425,23.757311827956993,107.08333333333331
2015,6,0,18.3425,73.44,14.384333333333334,6.658,4.972,25.706000000000003,107.08333333333331,107.08333333333331,107.08333333333331,18.3425,18.3425,18.3425,73.44,73.44,107.08333333333331,106.27643369175625,18.3425,21.049905913978495,107.08333333333331
2015,6,0,18.3425,73.44,14.384333333333334,6.658,4.972,25.706000000000003,107.08333333333331,107.08333333333331,107.08333333333331,18.3425,18.3425,18.3425,73.44,73.44,107.08333333333331,107.08333333333331,18.3425,18.3425,107.08333333333331
2015,6,0,18.3425,73.44,14.384333333333334,6.658,4.972,25.706000000000003,107.08333333333331,107.08333333333331,107.08333333333331,18.3425,18.3425,18.3425,73.44,73.44,107.08333333333331,107.08333333333331,18.3425,18.3425,107.08333333333331
2015,6,0,18.3425,73.44,14.384333333333334,6.658,4.972,25.706000000000003,107.08333333333331,107.08333333333331,107.08333333333331,18.3425,18.3425,18.3425,73.44,73.44,107.08333333333331,107.08333333333331,18.3425,18.3425,107.08333333333331
2015,6,0,18.3425,73.44,14.384333333333334,6.658,4.972,25.706000000000003,107.08333333333331,107.08333333333331,107.08333333333331,18.3425,18.3425,18.3425,73.44,73.44,107.08333333333331,107.08333333333331,18.3425,18.3425,107.08333333333331
2015,6,0,18.3425,73.44,14.384333333333334,6.658,4.972,25.706000000000003,107.08333333333331,107.08333333333331,107.08333333333331,18.3425,18.3425,18.3425,73.44,73.44,107.08333333333331,107.08333333333331,18.3425,18.3425,107.08333333333331
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,107.08333333333331,107.08333333333331,107.08333333333331,18.3425,18.3425,18.3425,73.44,73.44,122.49103942652329,114.7871863799283,19.24462365591398,18.79356182795699,153.30645161290323
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,153.30645161290323,107.08333333333331,107.08333333333331,21.048870967741934,18.3425,18.3425,73.44,73.44,137.89874551971326,122.49103942652327,20.146747311827955,19.24462365591398,153.30645161290323
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,153.30645161290323,153.30645161290323,107.08333333333331,21.048870967741934,21.048870967741934,18.3425,73.44,73.44,153.30645161290323,130.19489247311827,21.048870967741934,19.695685483870964,153.30645161290323
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,153.30645161290323,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,21.048870967741934,73.44,73.44,153.30645161290323,137.89874551971323,21.048870967741934,20.146747311827955,153.30645161290323
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,153.30645161290323,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,21.048870967741934,73.44,73.44,153.30645161290323,145.60259856630825,21.048870967741934,20.597809139784943,153.30645161290323
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,153.30645161290323,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,21.048870967741934,73.44,73.44,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,153.30645161290323
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,153.30645161290323,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,21.048870967741934,73.44,73.44,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,153.30645161290323
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,153.30645161290323,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,21.048870967741934,73.44,73.44,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,153.30645161290323
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,153.30645161290323,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,21.048870967741934,73.44,73.44,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,153.30645161290323
2015,7,0,21.048870967741934,73.44,10.378225806451614,3.94258064516129,11.203870967741937,18.98774193548387,153.30645161290323,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,21.048870967741934,73.44,73.44,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,153.30645161290323
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,153.30645161290323,153.30645161290323,153.30645161290323,21.048870967741934,21.048870967741934,21.048870967741934,73.44,73.44,146.8978494623656,150.1021505376344,21.031559139784946,21.04021505376344,134.0806451612903
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,134.0806451612903,153.30645161290323,153.30645161290323,20.996935483870967,21.048870967741934,21.048870967741934,73.44,73.44,140.48924731182794,146.89784946236557,21.014247311827955,21.031559139784946,134.0806451612903
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,134.0806451612903,134.0806451612903,153.30645161290323,20.996935483870967,20.996935483870967,21.048870967741934,73.44,73.44,134.0806451612903,143.69354838709677,20.996935483870967,21.02290322580645,134.0806451612903
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,134.0806451612903,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,20.996935483870967,73.44,73.44,134.0806451612903,140.48924731182794,20.996935483870967,21.01424731182796,134.0806451612903
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,134.0806451612903,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,20.996935483870967,73.44,73.44,134.0806451612903,137.28494623655914,20.996935483870967,21.00559139784946,134.0806451612903
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,134.0806451612903,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,20.996935483870967,73.44,73.44,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,134.0806451612903
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,134.0806451612903,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,20.996935483870967,73.44,73.44,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,134.0806451612903
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,134.0806451612903,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,20.996935483870967,73.44,73.44,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,134.0806451612903
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,134.0806451612903,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,20.996935483870967,73.44,73.44,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,134.0806451612903
2015,8,0,20.996935483870967,73.44,13.901774193548386,3.025483870967742,11.811612903225807,18.320967741935487,134.0806451612903,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,20.996935483870967,73.44,73.44,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,134.0806451612903
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,134.0806451612903,134.0806451612903,134.0806451612903,20.996935483870967,20.996935483870967,20.996935483870967,73.44,73.44,121.60743575724439,127.84404045926733,20.642024785857483,20.819480134864225,96.66101694915254
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,96.66101694915254,134.0806451612903,134.0806451612903,19.93220338983051,20.996935483870967,20.996935483870967,73.44,73.44,109.13422635319846,121.60743575724439,20.287114087843992,20.642024785857483,96.66101694915254
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,96.66101694915254,96.66101694915254,134.0806451612903,19.93220338983051,19.93220338983051,20.996935483870967,73.44,73.44,96.66101694915254,115.37083105522142,19.93220338983051,20.464569436850738,96.66101694915254
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,96.66101694915254,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,19.93220338983051,73.44,73.44,96.66101694915254,109.13422635319846,19.93220338983051,20.287114087843992,96.66101694915254
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,96.66101694915254,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,19.93220338983051,73.44,73.44,96.66101694915254,102.8976216511755,19.93220338983051,20.10965873883725,96.66101694915254
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,96.66101694915254,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,19.93220338983051,73.44,73.44,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,96.66101694915254
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,96.66101694915254,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,19.93220338983051,73.44,73.44,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,96.66101694915254
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,96.66101694915254,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,19.93220338983051,73.44,73.44,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,96.66101694915254
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,96.66101694915254,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,19.93220338983051,73.44,73.44,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,96.66101694915254
2015,9,0,19.93220338983051,73.44,17.715762711864407,2.4271186440677965,6.08593220338983,23.175762711864408,96.66101694915254,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,19.93220338983051,73.44,73.44,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,96.66101694915254
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,96.66101694915254,96.66101694915254,96.66101694915254,19.93220338983051,19.93220338983051,19.93220338983051,73.44,73.44,98.73637689083289,97.6986969199927,23.86141516311281,21.89680927647166,102.88709677419357
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,102.88709677419357,96.66101694915254,96.66101694915254,31.71983870967742,19.93220338983051,19.93220338983051,73.44,73.44,100.8117368325132,98.73637689083289,27.790626936395114,23.861415163112813,102.88709677419357
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,102.88709677419357,102.88709677419357,96.66101694915254,31.71983870967742,31.71983870967742,19.93220338983051,73.44,73.44,102.88709677419357,99.77405686167306,31.71983870967742,25.82602104975396,102.88709677419357
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,102.88709677419357,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,31.71983870967742,73.44,73.44,102.88709677419357,100.81173683251323,31.71983870967742,27.790626936395114,102.88709677419357
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,102.88709677419357,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,31.71983870967742,73.44,73.44,102.88709677419357,101.84941680335339,31.71983870967742,29.755232823036266,102.88709677419357
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,102.88709677419357,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,31.71983870967742,73.44,73.44,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,102.88709677419357
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,102.88709677419357,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,31.71983870967742,73.44,73.44,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,102.88709677419357
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,102.88709677419357,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,31.71983870967742,73.44,73.44,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,102.88709677419357
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,102.88709677419357,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,31.71983870967742,73.44,73.44,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,102.88709677419357
2015,10,0,31.71983870967742,73.44,26.809516129032257,3.11983870967742,2.654677419354839,24.380483870967744,102.88709677419357,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,31.71983870967742,73.44,73.44,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,102.88709677419357
2015,11,0,31.482325581395347,72.93488372093023,20.36593023255814,3.016395348837209,3.0219767441860466,27.25325581395349,102.88709677419357,102.88709677419357,102.88709677419357,31.71983870967742,31.71983870967742,31.71983870967742,73.44,73.44,97.90922730682672,100.39816204051014,31.640667666916727,31.680253188297073,87.95348837209302
2015,11,0,31.482325581395347,72.93488372093023,20.36593023255814,3.016395348837209,3.0219767441860466,27.25325581395349,87.95348837209302,102.88709677419357,102.88709677419357,31.482325581395347,31.71983870967742,31.71983870967742,72.93488372093023,73.44,92.93135783945986,97.90922730682672,31.561496624156035,31.640667666916727,87.95348837209302
2015,11,0,31.482325581395347,72.93488372093023,20.36593023255814,3.016395348837209,3.0219767441860466,27.25325581395349,87.95348837209302,87.95348837209302,102.88709677419357,31.482325581395347,31.482325581395347,31.71983870967742,72.93488372093023,72.93488372093023,87.95348837209302,95.42029257314329,31.482325581395347,31.601082145536385,87.95348837209302
2015,11,0,31.482325581395347,72.93488372093023,20.36593023255814,3.016395348837209,3.0219767441860466,27.25325581395349,87.95348837209302,87.95348837209302,87.95348837209302,31.482325581395347,31.482325581395347,31.482325581395347,72.93488372093023,72.93488372093023,87.95348837209302,92.93135783945986,31.482325581395347,31.56149662415604,87.95348837209302
2015,11,0,31.482325581395347,72.93488372093023,20.36593023255814,3.016395348837209,3.0219767441860466,27.25325581395349,87.95348837209302,87.95348837209302,87.95348837209302,31.482325581395347,31.482325581395347,31.482325581395347,72.93488372093023,72.93488372093023,87.95348837209302,90.44242310577646,31.482325581395347,31.521911102775693,87.95348837209302
2015,11,0,31.482325581395347,72.93488372093023,20.36593023255814,3.016395348837209,3.0219767441860466,27.25325581395349,87.95348837209302,87.95348837209302,87.95348837209302,31.482325581395347,31.482325581395347,31.482325581395347,72.93488372093023,72.93488372093023,87.95348837209302,87.95348837209302,31.482325581395347,31.482325581395347,87.95348837209302
